Title,Keyword Used,Company,Area,Posted On,Number of Applicants,Seniority level,Employment type,Job function,Industries,Nivel de antigüedad,Tipo de empleo,Función laboral,Sectores
Senior Financial Analyst,business analyst,Hire Military Talent,"Griffin, GA",3 hours ago,,Mid-Senior level,Full-time,Finance and Sales,Internet Publishing
Senior Analyst - Software Asset Management (Remote),business analyst,Talentify.io,United States,8 hours ago,,Mid-Senior level,Full-time,Finance and Sales,Staffing and Recruiting
Quality Assurance Analyst-Customer-Facing ,business analyst,MARTA (Metropolitan Atlanta Rapid Transit Authority),"Atlanta metropolitan area, GA",19 hours ago,102 applicants,Mid-Senior level,Full-time,"Quality Assurance, Engineering, and Product Management","Rail Transportation, Ground Passenger Transportation, and Travel Arrangements"
Financial Analyst,business analyst,CounselFi,United States,2 hours ago,111 applicants,Entry level,Full-time,Finance and Sales,Financial Services
Onsite Senior Data Analyst,business analyst,Jobot,"Nashville, TN",9 hours ago,74 applicants,Not Applicable,Full-time,Information Technology,"Software Development, Technology, Information and Internet, and Technology, Information and Media"
DCS - Research/Data Analyst Senior,business analyst,TekWissen ®,"Atlanta, GA",2 hours ago,29 applicants,Mid-Senior level,Full-time,Information Technology,IT Services and IT Consulting
Senior Pricing Analyst,business analyst,DB Schenker,"Franklin Park, IL",7 hours ago,,Mid-Senior level,Full-time,Marketing and Sales,"Transportation, Logistics, Supply Chain and Storage"
Senior Revenue Analyst,business analyst,Ascendo Resources,"Sunny Isles, FL",2 hours ago,,Mid-Senior level,Full-time,Accounting/Auditing and Management,Hospitality
Senior Data Analyst,business analyst,"Infowave Systems, Inc","Rocky Hill, CT",6 hours ago,,Mid-Senior level,Full-time,Information Technology,IT Services and IT Consulting
Senior Technical Analyst,business analyst,Jobs via eFinancialCareers,"Chicago, IL",2 hours ago,,Mid-Senior level,Full-time,Information Technology,Staffing and Recruiting
Senior Financial Analyst,business analyst,Vaco,"Atlanta, GA",3 hours ago,,Mid-Senior level,Full-time,Finance,"Business Intelligence Platforms, Data Infrastructure and Analytics, and Data Security Software Products"
Senior HRIS Analyst-workday,business analyst,Akkodis,"Burlington, MA",36 minutes ago,,Mid-Senior level,Full-time,"Analyst, Human Resources, and Information Technology",IT System Custom Software Development and Software Development
Senior Fraud Analyst,business analyst,RGE Services Recruitment,"Atlanta, GA",9 hours ago,,Mid-Senior level,Full-time,Finance and Sales,"Transportation, Logistics, Supply Chain and Storage"
Business Intelligence (Data Visualization) Analyst,data analyst,Jio Finance Ltd.,"Navi Mumbai, Maharashtra, India",8 hours ago,,Associate,Full-time,Analyst,"Financial Services, Banking, and IT System Data Services"
Data Analyst,data analyst,Ascendion,"Pune, Maharashtra, India",16 hours ago,,Mid-Senior level,Full-time,"Analyst, Engineering, and Other",IT Services and IT Consulting and Financial Services
Data Analyst - Supply Chain [T500-13650],data analyst,Talent500,"Bengaluru, Karnataka, India",12 hours ago,,Mid-Senior level,Full-time,Information Technology and Engineering,Airlines and Aviation
Trainee - Junior Data Analyst,data analyst,Cognizant,Greater Kolkata Area,12 hours ago,,Internship,Full-time,Information Technology,IT Services and IT Consulting and Business Consulting and Services
Data Engineer,data analyst,HDFC Bank,"Gurugram, Haryana, India",14 hours ago,,Mid-Senior level,Full-time,"Project Management, Product Management, and Information Technology",Software Development and Banking
Data Analyst,data analyst,Astrosoft Technologies,"Hyderabad, Telangana, India",10 hours ago,,Mid-Senior level,Full-time,Analyst,Data Infrastructure and Analytics
Data Analyst,data analyst,Discoveries Quintessential,"Hyderabad, Telangana, India",15 hours ago,,Associate,Full-time,Analyst and General Business,"Education, Education Administration Programs, and Higher Education"
PL/SQL Developer,data analyst,Infosys,"Bengaluru, Karnataka, India",17 hours ago,,Mid-Senior level,Full-time,Engineering,IT Services and IT Consulting
SQL Developer,data analyst,Wipro,"Pune, Maharashtra, India",9 hours ago,,Not Applicable,Full-time,Information Technology,IT Services and IT Consulting
Advanced Data Analyst,data analyst,Honeywell,"Bengaluru, Karnataka, India",11 hours ago,,Entry level,Full-time,Information Technology,"Appliances, Electrical, and Electronics Manufacturing"
Principal Clinical Database Programmer,data analyst,Advanced Clinical,"Ahmedabad, Gujarat, India",4 hours ago,26 applicants,Mid-Senior level,Full-time,"Science, Research, and Information Technology",Pharmaceutical Manufacturing and Biotechnology Research
 MaUI Developer,data analyst,Talentgigs,"Chennai, Tamil Nadu, India",12 hours ago,,Mid-Senior level,Full-time,Information Technology,Staffing and Recruiting and IT Services and IT Consulting
"Software Engineering Lead - Business Analyst - SQL, Power BI",data analyst,Optum,"Gurgaon, Haryana, India",1 hour ago,,Mid-Senior level,Full-time,"Research, Analyst, and Information Technology",Hospitals and Health Care
Application Developer,data analyst,Accenture in India,"Coimbatore, Tamil Nadu, India",1 hour ago,,Mid-Senior level,Full-time,Information Technology and Engineering,IT Services and IT Consulting
Application Developer,data analyst,Accenture in India,"Coimbatore, Tamil Nadu, India",1 hour ago,,Mid-Senior level,Full-time,Information Technology and Engineering,IT Services and IT Consulting
Web Developer,data analyst,Egen,"Hyderabad, Telangana, India",1 hour ago,,Not Applicable,Full-time,Engineering and Information Technology,IT Services and IT Consulting
Azure Data Engineer - Senior Associate,data analyst,PwC,"Bengaluru, Karnataka, India",10 hours ago,,Mid-Senior level,Full-time,Information Technology,IT Services and IT Consulting
Application Developer,data analyst,Accenture in India,"Coimbatore, Tamil Nadu, India",1 hour ago,,Mid-Senior level,Full-time,Information Technology and Engineering,IT Services and IT Consulting
Salesforce Developer,data analyst,NTT DATA North America,"Hyderabad, Telangana, India",3 hours ago,132 applicants,Mid-Senior level,Full-time,Information Technology,IT Services and IT Consulting
Quality Analyst II [T500-13794],data analyst,lululemon,"Bengaluru, Karnataka, India",13 hours ago,,Mid-Senior level,Full-time,Information Technology and Engineering,Retail
Application Developer,data analyst,Accenture in India,"Coimbatore, Tamil Nadu, India",1 hour ago,,Mid-Senior level,Full-time,Information Technology and Engineering,IT Services and IT Consulting
Lead Engineer - IT,data analyst,Guardian Life,"Chennai, Tamil Nadu, India",2 hours ago,88 applicants,Mid-Senior level,Full-time,Engineering and Information Technology,Financial Services
Data Architect,data analyst,Tata Consultancy Services,"Hyderabad, Telangana, India",11 hours ago,29 applicants,Mid-Senior level,Full-time,Business Development,IT Services and IT Consulting
Data Scientist,data scientist,KPMG,"Mumbai, Maharashtra, India",3 hours ago,167 applicants,Associate,Full-time,"Information Technology, Analyst, and Engineering","Technology, Information and Media, IT Services and IT Consulting, and Business Consulting and Services"
Data Scientist,data scientist,Deloitte,"Maharashtra, India",8 hours ago,,Mid-Senior level,Full-time,Information Technology,Business Consulting and Services
Data Scientist,data scientist,Tesco Bengaluru,"Bengaluru, Karnataka, India",14 hours ago,,Not Applicable,Full-time,Information Technology,Retail
ML Scientist,data scientist,Wayfair,"Bengaluru, Karnataka, India",12 hours ago,,Mid-Senior level,Full-time,Information Technology,Retail
Data Scientist_AI/ML.,data scientist,People Prime Worldwide,"Hyderabad, Telangana, India",8 hours ago,39 applicants,Mid-Senior level,Full-time,Engineering and Information Technology,Software Development
Machine Learning Engineer,data scientist,Dataquad Inc.,"Bengaluru North, Karnataka, India",17 hours ago,,Mid-Senior level,Full-time,Engineering and Information Technology,Professional Services
Data Scientist+GCP,data scientist,LTIMindtree,"Bengaluru, Karnataka, India",8 hours ago,67 applicants,Mid-Senior level,Full-time,Information Technology,IT Services and IT Consulting
Data Scientist,data scientist,Skill Farm,"Bengaluru, Karnataka, India",11 hours ago,51 applicants,Mid-Senior level,Full-time,Engineering and Information Technology,Human Resources Services
Artificial Intelligence,data scientist,EduPeople,"Bengaluru, Karnataka, India",1 hour ago,,Not Applicable,Full-time,Engineering and Information Technology,Education Management
Lead Data Scientist,data scientist,MakeMyTrip,"Bengaluru, Karnataka, India",8 hours ago,,Mid-Senior level,Full-time,Engineering and Information Technology,"Technology, Information and Internet"
AI ML Engineer,data scientist,Zyoin Group,"Bengaluru, Karnataka, India",16 hours ago,,Mid-Senior level,Full-time,Information Technology,Software Development
Machine Learning Developer,data scientist,Collabera Digital,"Gurugram, Haryana, India",10 hours ago,,Mid-Senior level,Full-time,Engineering and Information Technology,"IT Services and IT Consulting, Hospitals and Health Care, and Pharmaceutical Manufacturing"
Python Developer,data scientist,Impetus,"Gurugram, Haryana, India",16 hours ago,,Mid-Senior level,Full-time,Information Technology,IT Services and IT Consulting
Senior Data Scientist,data scientist,Zupee,"Gurugram, Haryana, India",10 hours ago,173 applicants,Mid-Senior level,Full-time,Information Technology and Engineering,Entertainment Providers
Associate Data Scientist,data scientist,v4c.ai,India,11 hours ago,,Entry level,Full-time,Engineering and Information Technology,IT Services and IT Consulting
Front End Developer,data scientist,Radius,"Bengaluru East, Karnataka, India",4 hours ago,52 applicants,Mid-Senior level,Full-time,Engineering and Information Technology,Internet Publishing
Data Scientist,data scientist,New Relic,"Bangalore Urban, Karnataka, India",7 hours ago,,Associate,Full-time,Engineering,Software Development
Data Science - Gen AI - Associate 2,data scientist,PwC Acceleration Centers in India,"Bengaluru, Karnataka, India",2 hours ago,,Entry level,Full-time,Other,Professional Services
AI/ML Developer,data scientist,RapidBrains,"Bengaluru, Karnataka, India",49 minutes ago,,Not Applicable,Full-time,Information Technology and Engineering,"IT Services and IT Consulting, Data Infrastructure and Analytics, and Technology, Information and Media"
Data Scientist,data scientist,Truelancer.com,India,16 hours ago,,Associate,Full-time,Information Technology,Staffing and Recruiting
Data Scientist,data scientist,Ford Motor Company,"Chennai, Tamil Nadu, India",7 hours ago,57 applicants,Not Applicable,Full-time,Engineering and Information Technology,Motor Vehicle Manufacturing
Data Scientist,data scientist,Talentica Software,India,13 hours ago,,Mid-Senior level,Full-time,Engineering and Information Technology,Software Development
Python Developer,data scientist,People Prime Worldwide,"Bengaluru East, Karnataka, India",10 hours ago,45 applicants,Mid-Senior level,Full-time,Engineering and Information Technology,Software Development
Data Scientist,data scientist,Truelancer.com,India,16 hours ago,,Entry level,Full-time,Information Technology,Staffing and Recruiting
Staff Data Scientist,data scientist,Clari,"Bengaluru, Karnataka, India",7 hours ago,,Not Applicable,Full-time,Engineering and Information Technology,Software Development
Lead Machine Learning Engineer (NLP),data scientist,Observe.AI,"Bengaluru, Karnataka, India",13 hours ago,106 applicants,Mid-Senior level,Full-time,Information Technology and Engineering,Software Development
Machine Learning Engineer,data scientist,Giggso,"Chennai, Tamil Nadu, India",16 hours ago,,Mid-Senior level,Full-time,Engineering and Information Technology,"Technology, Information and Internet"
AI/ML Engineer,data scientist,Tessrac Innovations,"Mumbai, Maharashtra, India",9 hours ago,,Mid-Senior level,Full-time,Engineering and Information Technology,IT Services and IT Consulting
Data Scientist / Business Analyst,data scientist,IndusInd Bank,"Gurugram, Haryana, India",16 hours ago,,Associate,Full-time,"Information Technology, Consulting, and Analyst","Banking, Financial Services, and Business Consulting and Services"
Polarion Developer,data scientist,Neev,"Hyderabad, Telangana, India",12 hours ago,,Not Applicable,Full-time,Engineering and Information Technology,IT Services and IT Consulting
Polarion Developer,data scientist,Neev,Mumbai Metropolitan Region,12 hours ago,,Mid-Senior level,Full-time,Engineering and Information Technology,IT Services and IT Consulting
Polarion Developer,data scientist,Neev,"Bengaluru, Karnataka, India",12 hours ago,,Mid-Senior level,Full-time,Engineering and Information Technology,IT Services and IT Consulting
Polarion Developer,data scientist,Neev,"Chennai, Tamil Nadu, India",12 hours ago,,Mid-Senior level,Full-time,Engineering and Information Technology,IT Services and IT Consulting
Machine Learning Engineer,data scientist,Siemens,"Chennai, Tamil Nadu, India",5 hours ago,45 applicants,Director,Full-time,Other,Automation Machinery Manufacturing
Data Scientist || HYD || WFO,data scientist,Pranathi Software Services Pvt. Ltd,"Hyderabad, Telangana, India",7 hours ago,37 applicants,Mid-Senior level,Full-time,Engineering and Information Technology,Software Development
